model,league,panel,fold,horizon,portname,vessel_class,common_95_coverage,common_width_scaled,n_coverage_days,native_95_coverage
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Sunda Strait,n_tanker,0.9666666666666667,5.594682803548803,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Taiwan Strait,n_container,0.9333333333333333,5.8897263648472125,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Taiwan Strait,n_dry_bulk,0.9666666666666667,5.820486099591716,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Taiwan Strait,n_general_cargo,1.0,5.399345156344784,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Taiwan Strait,n_roro,1.0,5.014353493807459,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Taiwan Strait,n_tanker,1.0,5.581860746788984,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Torres Strait,n_container,1.0,4.117958033489592,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Torres Strait,n_dry_bulk,1.0,4.74570010700363,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Torres Strait,n_general_cargo,0.9,3.968639973872375,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Torres Strait,n_roro,0.9666666666666667,3.7524981146187457,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Torres Strait,n_tanker,0.9,3.837987857394807,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Tsugaru Strait,n_container,0.9666666666666667,5.082593593175646,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Tsugaru Strait,n_dry_bulk,0.9666666666666667,5.074990203190566,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Tsugaru Strait,n_general_cargo,0.8333333333333334,3.873469135849459,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Tsugaru Strait,n_roro,0.9666666666666667,4.329547780926196,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Tsugaru Strait,n_tanker,0.9333333333333333,4.000589039620435,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Windward Passage,n_container,1.0,5.49728759182624,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Windward Passage,n_dry_bulk,1.0,3.936142671007979,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Windward Passage,n_general_cargo,1.0,3.7153873653304075,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Windward Passage,n_roro,1.0,4.897061555038492,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Windward Passage,n_tanker,1.0,3.944352074884003,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Yucatan Channel,n_container,0.9333333333333333,5.765342776519019,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Yucatan Channel,n_dry_bulk,1.0,5.061555316619523,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Yucatan Channel,n_general_cargo,1.0,4.753960258038408,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Yucatan Channel,n_roro,1.0,3.824185007185071,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,30,Yucatan Channel,n_tanker,1.0,5.576025627354626,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bab el-Mandeb Strait,n_container,1.0,4.239526880445427,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bab el-Mandeb Strait,n_dry_bulk,0.9384615384615385,5.635490636294287,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bab el-Mandeb Strait,n_general_cargo,1.0,4.330632927668282,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bab el-Mandeb Strait,n_roro,1.0,3.535797788088485,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bab el-Mandeb Strait,n_tanker,1.0,5.5089832001562655,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Balabac Strait,n_container,0.9538461538461539,3.915584077761581,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Balabac Strait,n_dry_bulk,0.8769230769230769,4.891502461750933,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Balabac Strait,n_general_cargo,0.9923076923076923,4.1401672357335135,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Balabac Strait,n_roro,0.8615384615384616,3.9421483239441026,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Balabac Strait,n_tanker,0.9692307692307692,4.55042751412971,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bering Strait,n_container,1.0,3.1431125038537417,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bering Strait,n_dry_bulk,0.9846153846153847,2.928576142916695,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bering Strait,n_general_cargo,0.8538461538461538,3.332737382321975,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bering Strait,n_roro,1.0,3.390576213868571,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bering Strait,n_tanker,1.0,2.9441252635935147,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bohai Strait,n_container,1.0,6.2190684897208595,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bohai Strait,n_dry_bulk,0.9923076923076923,5.85715228583339,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bohai Strait,n_general_cargo,0.9692307692307692,4.769678561139065,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bohai Strait,n_roro,0.9923076923076923,4.237719969508594,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bohai Strait,n_tanker,0.9461538461538461,5.693073646547237,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bosporus Strait,n_container,0.9923076923076923,5.816941335303372,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bosporus Strait,n_dry_bulk,0.9076923076923077,5.644291148065405,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bosporus Strait,n_general_cargo,0.9230769230769231,5.243313534271843,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bosporus Strait,n_roro,0.9769230769230769,4.0907064525658114,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Bosporus Strait,n_tanker,0.9692307692307692,5.843479461197347,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Cape of Good Hope,n_container,0.7846153846153846,6.217385157531151,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Cape of Good Hope,n_dry_bulk,0.8307692307692308,5.846958097956512,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Cape of Good Hope,n_general_cargo,0.8923076923076924,4.915284579747253,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Cape of Good Hope,n_roro,0.9230769230769231,6.2291672798041535,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Cape of Good Hope,n_tanker,0.9538461538461539,5.875666128938986,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Dover Strait,n_container,0.9461538461538461,6.277951533677807,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Dover Strait,n_dry_bulk,0.9769230769230769,5.695084384625757,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Dover Strait,n_general_cargo,0.9692307692307692,5.707546258474626,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Dover Strait,n_roro,0.9692307692307692,5.750345576683027,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Dover Strait,n_tanker,0.9461538461538461,5.888250527187029,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Gibraltar Strait,n_container,0.9846153846153847,6.2862250077074835,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Gibraltar Strait,n_dry_bulk,0.9461538461538461,5.854669558393466,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Gibraltar Strait,n_general_cargo,0.9384615384615385,5.777723167381359,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Gibraltar Strait,n_roro,0.9923076923076923,5.994121640320052,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Gibraltar Strait,n_tanker,0.8769230769230769,5.888250527187029,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Kerch Strait,n_container,1.0,3.1431125038537417,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Kerch Strait,n_dry_bulk,1.0,2.928576142916695,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Kerch Strait,n_general_cargo,1.0,2.93102269397448,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Kerch Strait,n_roro,0.9923076923076923,3.390576213868571,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Kerch Strait,n_tanker,1.0,2.9441252635935147,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Korea Strait,n_container,0.9461538461538461,6.2862250077074835,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Korea Strait,n_dry_bulk,0.9384615384615385,5.755082456254175,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Korea Strait,n_general_cargo,0.7384615384615385,5.370420392350692,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Korea Strait,n_roro,0.9846153846153847,5.816194558886401,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Korea Strait,n_tanker,0.9538461538461539,5.886910938658982,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Lombok Strait,n_container,0.7923076923076923,4.423807758463202,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Lombok Strait,n_dry_bulk,0.9461538461538461,5.856232634489833,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Lombok Strait,n_general_cargo,0.9923076923076923,4.076462764321067,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Lombok Strait,n_roro,0.9769230769230769,3.390576213868571,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Lombok Strait,n_tanker,0.9769230769230769,5.3187912385087825,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Luzon Strait,n_container,0.9846153846153847,5.356121330612286,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Luzon Strait,n_dry_bulk,0.9846153846153847,5.8297371152469335,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Luzon Strait,n_general_cargo,0.9692307692307692,4.529454860392531,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Luzon Strait,n_roro,0.9846153846153847,4.345596907031735,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Luzon Strait,n_tanker,0.9769230769230769,5.867539841157685,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Magellan Strait,n_container,0.9846153846153847,3.1431125038537417,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Magellan Strait,n_dry_bulk,0.8076923076923077,5.187700011845629,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Magellan Strait,n_general_cargo,0.8923076923076924,3.5545445046927218,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Magellan Strait,n_roro,0.9230769230769231,3.8244994679137267,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Magellan Strait,n_tanker,0.9307692307692308,4.49516746158873,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Makassar Strait,n_container,0.9461538461538461,4.826398731298346,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Makassar Strait,n_dry_bulk,0.9923076923076923,5.85715228583339,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Makassar Strait,n_general_cargo,0.9692307692307692,4.725346676858197,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Makassar Strait,n_roro,0.8846153846153846,3.390576213868571,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Makassar Strait,n_tanker,0.9846153846153847,5.0073135183949695,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Malacca Strait,n_container,0.9692307692307692,6.2862250077074835,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Malacca Strait,n_dry_bulk,0.9307692307692308,5.857152285833389,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Malacca Strait,n_general_cargo,0.9615384615384616,5.801589132094133,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Malacca Strait,n_roro,0.9923076923076923,5.4448760739911295,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Malacca Strait,n_tanker,0.9846153846153847,5.888250527187029,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Mindoro Strait,n_container,0.9769230769230769,4.685958527981385,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Mindoro Strait,n_dry_bulk,0.9923076923076923,5.85715228583339,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Mindoro Strait,n_general_cargo,0.9846153846153847,5.294623281383864,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Mindoro Strait,n_roro,0.8923076923076924,3.390576213868571,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Mindoro Strait,n_tanker,0.9076923076923077,4.742809307066162,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Mona Passage,n_container,0.9384615384615385,4.728392300289967,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Mona Passage,n_dry_bulk,0.9846153846153847,4.361557410787443,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Mona Passage,n_general_cargo,0.9923076923076923,3.5702307113220217,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Mona Passage,n_roro,0.9846153846153847,4.952618205471639,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Mona Passage,n_tanker,0.8461538461538461,3.955125246955774,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Ombai Strait,n_container,0.8538461538461538,4.792450462328989,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Ombai Strait,n_dry_bulk,1.0,4.383290794657871,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Ombai Strait,n_general_cargo,0.9923076923076923,3.1659751252798642,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Ombai Strait,n_roro,0.8076923076923077,3.94086595031063,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Ombai Strait,n_tanker,0.9923076923076923,4.68871507821103,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Oresund Strait,n_container,0.9769230769230769,4.402920635128982,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Oresund Strait,n_dry_bulk,0.9846153846153847,5.048214367994918,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Oresund Strait,n_general_cargo,0.9923076923076923,5.499237462862894,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Oresund Strait,n_roro,0.9923076923076923,4.8752514175165285,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Oresund Strait,n_tanker,0.9769230769230769,5.690834385627703,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Panama Canal,n_container,0.9538461538461539,5.596166716228239,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Panama Canal,n_dry_bulk,0.9923076923076923,3.366972262457805,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Panama Canal,n_general_cargo,0.9923076923076923,3.6032706337981915,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Panama Canal,n_roro,1.0,4.734377398264962,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Panama Canal,n_tanker,0.9615384615384616,5.254529515529085,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Strait of Hormuz,n_container,1.0,6.155471063836421,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Strait of Hormuz,n_dry_bulk,0.9615384615384616,5.507966561568185,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Strait of Hormuz,n_general_cargo,0.9846153846153847,4.969823765526648,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Strait of Hormuz,n_roro,0.9923076923076923,5.521273462038155,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Strait of Hormuz,n_tanker,0.9615384615384616,5.88666644426899,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Suez Canal,n_container,1.0,5.416802477395987,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Suez Canal,n_dry_bulk,0.9923076923076923,5.277607744597198,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Suez Canal,n_general_cargo,0.9846153846153847,4.683307372254226,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Suez Canal,n_roro,1.0,3.875964824646733,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Suez Canal,n_tanker,1.0,5.56781236026889,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Sunda Strait,n_container,0.9769230769230769,5.550643005803168,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Sunda Strait,n_dry_bulk,0.9769230769230769,5.665337209449151,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Sunda Strait,n_general_cargo,0.9615384615384616,4.9259362720221285,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Sunda Strait,n_roro,0.8692307692307693,5.56482752235829,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Sunda Strait,n_tanker,0.9846153846153847,5.886037135927523,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Taiwan Strait,n_container,0.9846153846153847,6.2862250077074835,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Taiwan Strait,n_dry_bulk,0.9461538461538461,5.847006003911943,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Taiwan Strait,n_general_cargo,0.9538461538461539,5.427393354538412,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Taiwan Strait,n_roro,0.9923076923076923,5.007056599579727,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Taiwan Strait,n_tanker,0.9846153846153847,5.859485106030997,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Torres Strait,n_container,0.9769230769230769,4.370989695673307,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Torres Strait,n_dry_bulk,0.9923076923076923,4.773591035521304,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Torres Strait,n_general_cargo,0.9307692307692308,4.051054578312985,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Torres Strait,n_roro,0.9615384615384616,3.789846869139226,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Torres Strait,n_tanker,0.9461538461538461,3.9756087878104505,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Tsugaru Strait,n_container,0.9769230769230769,5.298333767391391,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Tsugaru Strait,n_dry_bulk,0.9846153846153847,5.104659579540683,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Tsugaru Strait,n_general_cargo,0.9,3.849589279463123,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Tsugaru Strait,n_roro,0.9538461538461539,4.308340379259077,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Tsugaru Strait,n_tanker,0.9384615384615385,4.115250021188861,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Windward Passage,n_container,0.9923076923076923,5.799090414432334,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Windward Passage,n_dry_bulk,1.0,3.9561548142453664,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Windward Passage,n_general_cargo,0.9846153846153847,3.7586606681058328,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Windward Passage,n_roro,0.9923076923076923,4.911141413274588,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Windward Passage,n_tanker,0.9923076923076923,4.116752993347875,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Yucatan Channel,n_container,0.9769230769230769,6.08336732399884,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Yucatan Channel,n_dry_bulk,0.9769230769230769,5.146146619324068,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Yucatan Channel,n_general_cargo,0.9769230769230769,4.822723359743524,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Yucatan Channel,n_roro,0.9692307692307692,3.8239305300379445,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_04,130,Yucatan Channel,n_tanker,0.9307692307692308,5.879127898108527,130,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bab el-Mandeb Strait,n_container,1.0,4.513147089585634,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bab el-Mandeb Strait,n_dry_bulk,1.0,5.150896642467761,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bab el-Mandeb Strait,n_general_cargo,1.0,5.013652668800546,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bab el-Mandeb Strait,n_roro,1.0,3.5883957594720224,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bab el-Mandeb Strait,n_tanker,0.9666666666666667,4.486582745995831,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Balabac Strait,n_container,0.9666666666666667,3.8021265416525662,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Balabac Strait,n_dry_bulk,0.9666666666666667,4.779251804514717,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Balabac Strait,n_general_cargo,0.9666666666666667,4.261252533807885,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Balabac Strait,n_roro,0.9666666666666667,3.3378654358386255,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Balabac Strait,n_tanker,0.9666666666666667,4.212959606157272,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bering Strait,n_container,1.0,2.9627477285632704,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bering Strait,n_dry_bulk,0.9,2.8872427875220734,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bering Strait,n_general_cargo,1.0,2.905630456926462,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bering Strait,n_roro,1.0,3.3378654358386255,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bering Strait,n_tanker,0.9,2.767511717458223,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bohai Strait,n_container,1.0,5.925495457126541,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bohai Strait,n_dry_bulk,1.0,5.774485575044147,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bohai Strait,n_general_cargo,0.9666666666666667,5.61921109945264,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bohai Strait,n_roro,0.9666666666666667,4.6069840133613384,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bohai Strait,n_tanker,1.0,5.535023434916446,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bosporus Strait,n_container,1.0,5.495573019049214,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bosporus Strait,n_dry_bulk,1.0,5.655569435803634,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bosporus Strait,n_general_cargo,1.0,5.7328242305628345,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bosporus Strait,n_roro,1.0,4.203654909522837,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Bosporus Strait,n_tanker,0.9666666666666667,5.535023434916446,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Cape of Good Hope,n_container,0.5333333333333333,5.81917104920028,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Cape of Good Hope,n_dry_bulk,0.9666666666666667,5.774485575044147,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Cape of Good Hope,n_general_cargo,0.7,4.766425287916776,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Cape of Good Hope,n_roro,0.7,4.828649545344524,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Cape of Good Hope,n_tanker,0.8,5.535023434916446,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Dover Strait,n_container,1.0,5.925495457126541,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Dover Strait,n_dry_bulk,1.0,5.725544351812388,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Dover Strait,n_general_cargo,1.0,5.811260913852924,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Dover Strait,n_roro,0.9666666666666667,6.196313839671571,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Dover Strait,n_tanker,1.0,5.535023434916446,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Gibraltar Strait,n_container,0.9666666666666667,5.925495457126542,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Gibraltar Strait,n_dry_bulk,1.0,5.774485575044147,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Gibraltar Strait,n_general_cargo,0.9666666666666667,5.799193861686604,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Gibraltar Strait,n_roro,0.9,5.256286564174749,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Gibraltar Strait,n_tanker,0.9,5.535023434916446,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Kerch Strait,n_container,1.0,2.9627477285632704,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Kerch Strait,n_dry_bulk,1.0,2.8872427875220734,30,
seasonal_naive_7d,past_only_forecast,composition_28x5,fold_05,30,Kerch Strait,n_general_cargo,1.0,3.153231585806989,30,
