model,league,panel,fold,horizon,origin,portname,vessel_class,mask_group,diagnostics,mae,rmse,mase,horizon_bias_mase,cumulative_bias,relative_cumulative_bias,n_days
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Gibraltar Strait,n_roro,0,positive_weights=21,2.046694858770644,2.621004396159605,0.825240771982569,0.3418363214647477,25.43383696380477,0.1803818224383317,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Gibraltar Strait,n_roro,0,rank=1,1.8129894789325525,2.246031489289192,0.7310092321672443,0.2622655074689773,19.513485663586472,0.1383935153445849,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Gibraltar Strait,n_roro,0,lambda_fraction=0.5;iterations=9;retained_rank=4,1.7523019406055387,2.2070298192515887,0.7065396192378464,0.18455716952048837,13.731709199221108,0.09738800850511424,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Gibraltar Strait,n_tanker,0,positive_weights=16,6.070990154747791,7.208737686104334,0.7780029666516928,-0.42803619668838633,-100.20283909023684,-0.07007191544771807,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Gibraltar Strait,n_tanker,0,rank=1,4.026628689442058,5.265836899415135,0.5160161664141065,0.0012463672455460054,0.29177330683486247,0.00020403727750689684,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Gibraltar Strait,n_tanker,0,lambda_fraction=0.5;iterations=9;retained_rank=4,5.01428454824101,6.127991764591318,0.6425851722253888,-0.5213600989679092,-122.0498698687947,-0.08534955934880749,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_container,0,positive_weights=18,8.64700523045693,10.968286942058052,1.2268347356139828,-0.15224143153024441,-32.19094837762605,-0.017457130356630178,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_container,0,rank=1,6.398337507348378,8.639578378088348,0.9077943744671447,-0.41967458951397096,-88.73880723961656,-0.04812299741844716,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_container,0,lambda_fraction=0.5;iterations=9;retained_rank=4,9.395848194089176,11.455649022895289,1.3330803703533076,-1.305889889651318,-276.1261083930236,-0.14974300888992603,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_dry_bulk,0,positive_weights=11,10.199898996506255,13.447113967364116,1.2577623090992012,-1.047795204962852,-254.9147445982594,-0.13005854316237725,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_dry_bulk,0,rank=1,9.64667619478224,11.751570620569769,1.1895437131326072,-0.6212089463478653,-151.1319379496818,-0.0771081316069805,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_dry_bulk,0,lambda_fraction=0.5;iterations=9;retained_rank=4,12.67891662589972,14.892476214979196,1.563453075146155,-1.4690002835771772,-357.3883811733257,-0.1823410108027172,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_general_cargo,0,positive_weights=16,4.188442607689862,5.471466189193764,1.0076814903906812,-0.8495003095247465,-105.92880763185481,-0.19190001382582392,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_general_cargo,0,rank=1,3.2136176888004817,4.358232380969804,0.7731520676088275,-0.25431181111929646,-31.711521015967094,-0.057448407637621546,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_general_cargo,0,lambda_fraction=0.5;iterations=9;retained_rank=4,3.6264715767151627,5.054022642648198,0.8724790156070267,-0.7506057543607287,-93.59710840543808,-0.16955997899535885,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_roro,0,positive_weights=18,2.1426904077759232,2.9114680272517717,0.7834988590846531,-0.37102281375069346,-30.43987932611971,-0.130643258910385,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_roro,0,rank=1,1.8973855155644372,2.53780029396109,0.6938003648560448,-0.3284377981651986,-26.946070623578795,-0.11564837177501629,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_roro,0,lambda_fraction=0.5;iterations=9;retained_rank=4,2.0828573860201174,2.7777934531254234,0.7616202413846183,-0.5775714609118047,-47.38578039079717,-0.20337244802917243,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_tanker,0,positive_weights=18,10.888076571775258,12.77400720205846,1.1254170353581703,-0.6569183945746856,-190.6647284558075,-0.07635752040681118,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_tanker,0,rank=1,8.146799911038386,10.063578289052822,0.8420722744827399,0.04765386873374553,13.831112078800686,0.005539091741610207,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Malacca Strait,n_tanker,0,lambda_fraction=0.5;iterations=9;retained_rank=4,8.496707642717348,10.900266491175872,0.8782395552176911,-0.6660014949743441,-193.3010176593683,-0.07741330302738018,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_container,0,positive_weights=16,7.713911713013003,8.395070538587282,2.1353263805108593,2.1353263805108593,231.41735139039008,0.8799138836136505,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_container,0,rank=1,4.057462044811939,4.5903727992987475,1.1231663084233519,1.0353996675301658,112.21209594806619,0.4266619617797194,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_container,0,lambda_fraction=0.5;iterations=9;retained_rank=4,4.550734430360119,5.102346333231585,1.259711498052848,1.240778421336309,134.4701487082751,0.511293341096103,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_dry_bulk,0,positive_weights=13,4.319567274427459,4.8791719338206105,0.8624541416171041,0.7049011373777325,105.91407952477606,0.385142107362822,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_dry_bulk,0,rank=1,5.371783910834808,5.9956402619866465,1.0725419903051931,0.9865946317787878,148.239599495696,0.5390530890752582,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_dry_bulk,0,lambda_fraction=0.5;iterations=9;retained_rank=4,4.651027357710708,5.294835231859881,0.9286341785158881,0.7890419020502971,118.55654974968931,0.4311147263625066,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_general_cargo,0,positive_weights=18,1.6271083142568001,2.045250014722109,0.5944188000159288,0.16077949799478247,13.203098115789814,0.09780072678362825,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_general_cargo,0,rank=1,1.5314300482156973,1.9909924930642657,0.5594654047259942,0.12129544056133647,9.960695379091476,0.07378292873401093,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_general_cargo,0,lambda_fraction=0.5;iterations=9;retained_rank=4,1.4896261895358196,1.9726930055133012,0.544193526821616,0.1291672216741028,10.607120449912681,0.07857126259194579,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_roro,0,positive_weights=16,1.5217108548525085,1.6629855116050845,0.9812669014924523,0.8796078142528405,40.921855927042046,2.2734364403912246,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_roro,0,rank=1,1.1313007898000238,1.2939952202471214,0.7295131115895408,0.5639113950180606,26.234761093099117,1.4574867273943954,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_roro,0,lambda_fraction=0.5;iterations=9;retained_rank=4,1.175750383843488,1.3414371706691655,0.7581761885995651,0.6545198647316607,30.450124671399344,1.691673592855519,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_tanker,0,positive_weights=17,3.99232180665696,4.868064396840986,0.8219690603498566,0.6130154396807844,89.32288424384221,0.19718075992018147,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_tanker,0,rank=1,3.526079808837769,4.373395702595118,0.7259756721906014,0.6212433319350459,90.52177585378422,0.1998273197655281,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Suez Canal,n_tanker,0,lambda_fraction=0.5;iterations=9;retained_rank=4,2.7096929936733978,3.4686114399062915,0.557891851336345,0.2964339180199874,43.193581810983446,0.09535007022292151,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_container,1,positive_weights=16,0.6848508908058196,0.862758241794013,0.7516190835027659,0.25988399946041113,7.1039357212909335,0.30886677049091016,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_container,1,rank=1,0.6425515419000621,0.8201869555333035,0.705195842642408,0.1811411065528287,4.951496745111586,0.21528246717876462,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_container,1,lambda_fraction=0.5;iterations=7;retained_rank=4,0.6412031219877565,0.830630284569085,0.7037159611787634,0.21631245561559653,5.912906464416179,0.25708288975722515,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_dry_bulk,1,positive_weights=17,1.9321289088844558,2.3292499173808383,0.7842638634276877,-0.05285236699340604,-3.906246007228386,-0.028935155609099157,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_dry_bulk,1,rank=1,1.8685017164641893,2.2135339910082723,0.7584371665043516,0.008910577457966315,0.6585685674517237,0.004878285684827582,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_dry_bulk,1,lambda_fraction=0.5;iterations=7;retained_rank=4,1.8706529028176653,2.217404996543155,0.7593103472288737,0.02259191180437199,1.6697372379271886,0.012368423984645842,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_general_cargo,1,positive_weights=18,1.1586668924527492,1.399988221833492,0.8195956115374923,0.1202016536764396,5.097892469373873,0.11082374933421463,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_general_cargo,1,rank=1,1.1636417440521662,1.4533405378077273,0.8231146268519811,0.2801847449330539,11.88296215185617,0.2583252641707863,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_general_cargo,1,lambda_fraction=0.5;iterations=7;retained_rank=4,1.1596890116436944,1.4067349294110383,0.8203186186492201,0.14932877829910166,6.3332078309086,0.13767843110670872,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_roro,1,positive_weights=11,0.04299040296360939,0.04578364841994035,0.6049363845593607,0.6049363845593607,1.2897120889082818,,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_roro,1,rank=1,0.023869198265716242,0.02436576691860094,0.33587371845329284,0.33587371845329284,0.7160759479714872,,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_roro,1,lambda_fraction=0.5;iterations=7;retained_rank=4,0.0344729138368103,0.03453998971023558,0.4850831447036878,0.4850831447036878,1.0341874151043091,,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_tanker,1,positive_weights=16,1.4298425902844505,1.7589041714405371,0.6908129743373066,0.27459490366444855,17.05067085825059,0.19598472250862747,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_tanker,1,rank=1,1.447072351982686,1.765688988626973,0.6991373472485326,0.3139556237187698,19.494731812892645,0.2240773771596856,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Balabac Strait,n_tanker,1,lambda_fraction=0.5;iterations=7;retained_rank=4,1.437015338711106,1.7525130648639422,0.6942784101191609,0.2974328530884718,18.4687684030697,0.21228469428815747,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_container,1,positive_weights=8,0.36260173395784584,0.6929093085758938,1.3847988676516116,-0.4768867493721078,-3.74610276473775,-0.46826284559221876,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_container,1,rank=1,0.27061029073823634,0.7271248827904409,1.033477750089161,-0.9838625208175373,-7.728564725711366,-0.9660705907139208,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_container,1,lambda_fraction=0.5;iterations=7;retained_rank=4,0.3322898702971244,0.6973540629423112,1.2690359505369986,-0.6241940143790017,-4.903249935286828,-0.6129062419108535,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_dry_bulk,1,positive_weights=8,1.8172570816447073,2.7602182793445755,1.6029834854507792,-1.3850460262684208,-47.10562627410364,-0.5541838385188663,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_dry_bulk,1,rank=1,2.620261373192992,3.4518989719069437,2.311305181428445,-2.2610855126273424,-76.89986261219894,-0.90470426602587,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_dry_bulk,1,lambda_fraction=0.5;iterations=7;retained_rank=4,1.9945438984251938,2.941457905317379,1.7593663342825219,-1.6337707166931124,-55.56479087230382,-0.6537034220271037,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_general_cargo,1,positive_weights=4,11.360439279717134,12.275565548861257,1.3319485422432826,1.3319485422432826,340.81317839151404,1.8725998812720552,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_general_cargo,1,rank=1,5.348886839548403,6.18708308418144,0.6271273366409971,-0.5206869538792839,-133.2311047089848,-0.7320390368625538,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_general_cargo,1,lambda_fraction=0.5;iterations=7;retained_rank=4,6.448802871596311,7.570416532621899,0.756086395300981,0.7058092141770501,180.59938052603886,0.9923042886046091,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_roro,1,positive_weights=10,0.13698629778503055,0.14458441224838015,0.43820785922031424,0.43820785922031424,4.109588933550916,,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_roro,1,rank=1,0.020777503163066792,0.04277129802043186,0.06646551756087943,0.06646551756087943,0.6233250948920037,,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_roro,1,lambda_fraction=0.5;iterations=7;retained_rank=4,0.11198402847357605,0.1179210291826935,0.35822766347974805,0.35822766347974805,3.3595208542072816,,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_tanker,1,positive_weights=2,2.723414525799923,3.29089272945524,0.7449840244146052,0.4460453818750579,48.91781967213515,0.3176481796891893,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_tanker,1,rank=1,4.36300501845618,5.247423638903206,1.1934903799618617,-1.1934903799618617,-130.8901505536854,-0.8499360425563988,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Kerch Strait,n_tanker,1,lambda_fraction=0.5;iterations=7;retained_rank=4,2.262208848074834,3.023951176201047,0.6188222306004291,-0.17118820356287703,-18.774218974497252,-0.12191051282141073,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_container,1,positive_weights=12,1.0223696843344523,1.297325489246205,0.7829225570996583,0.10013163646138923,3.922669565435388,0.07691508951834093,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_container,1,rank=1,0.9949293340884119,1.2564662058380824,0.7619089555506983,0.11138764818348831,4.363625253076503,0.08556127947208829,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_container,1,lambda_fraction=0.5;iterations=7;retained_rank=4,1.012405408581896,1.2436586548527802,0.7752919941326862,-0.013796686900957663,-0.540486960193608,-0.010597783533208,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_dry_bulk,1,positive_weights=18,9.63496259908631,10.808976257663609,1.2066672803687242,1.165136022890831,279.1003498488239,0.38656558150806636,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_dry_bulk,1,rank=1,10.141377810563325,11.212951253915648,1.270089910159552,1.2599939185348747,301.82290870893775,0.4180372696799692,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_dry_bulk,1,lambda_fraction=0.5;iterations=7;retained_rank=4,11.028805993017128,12.03768077939791,1.381229994039653,1.3803638832614191,330.65670888886484,0.45797328100950807,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_general_cargo,1,positive_weights=20,1.5482298553755396,1.9574588741309285,0.7944465765373944,0.23215671353847142,13.572918518676875,0.171809095173125,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_general_cargo,1,rank=1,1.5498212988620004,1.9289248856132135,0.7952631974190947,0.2533632555799548,14.812747696152941,0.18750313539434102,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_general_cargo,1,lambda_fraction=0.5;iterations=7;retained_rank=4,1.5062532099449892,1.9121838332573433,0.7729070085326578,0.1952239564162728,11.413664558499605,0.14447676656328615,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_roro,1,positive_weights=12,0.21795508654810716,0.3543800751565134,1.262857413234621,-0.15838927857590518,-0.8200866200376815,-0.20502165500942038,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_roro,1,rank=1,0.1856459966537201,0.3497348644241927,1.075654745317143,-0.3782080337372009,-1.9582344894007353,-0.4895586223501838,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_roro,1,lambda_fraction=0.5;iterations=7;retained_rank=4,0.19986959738795168,0.34419111846557465,1.1580679613360731,-0.2544614351189949,-1.3175160600069784,-0.3293790150017446,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_tanker,1,positive_weights=13,0.8936174358069746,1.1604985711149503,0.42763393081937007,0.24616718719816313,15.432308436026979,0.177382855586517,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_tanker,1,rank=1,0.9824171279805937,1.2078089440287028,0.4701283584101465,0.14751478236196666,9.247754122691818,0.10629602439875653,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Mindoro Strait,n_tanker,1,lambda_fraction=0.5;iterations=7;retained_rank=4,1.0437193173811514,1.2568107089278142,0.4994640620018304,0.2411151179981955,15.115592422729515,0.17374244164056912,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_container,1,positive_weights=15,1.3400649819608819,1.6754590648834053,0.7724734497331198,0.16636291124471156,8.65804947988023,0.08925824206062093,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_container,1,rank=1,1.3050596611820415,1.6294203571369688,0.7522948156630934,0.12418660293101555,6.463061657615416,0.0666295016249012,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_container,1,lambda_fraction=0.5;iterations=7;retained_rank=4,1.2856251212891179,1.616909453092532,0.7410918767928492,0.05275047002243348,2.7453004766751232,0.02830206676984663,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_dry_bulk,1,positive_weights=17,2.3725550432818237,2.9562447656541915,0.6614056748016782,-0.1422513411635909,-15.30826615567577,-0.041825863813321776,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_dry_bulk,1,rank=1,2.3362156406021217,3.043643355773712,0.6512752092433274,-0.04830240252497875,-5.198025043297205,-0.01420225421665903,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_dry_bulk,1,lambda_fraction=0.5;iterations=7;retained_rank=4,2.4331322676036558,3.079404816399795,0.6782930047895097,-0.27244492948691357,-29.318946726510493,-0.08010641182106693,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_general_cargo,1,positive_weights=16,1.30697561075746,1.7098990661432008,0.7030012158886542,-0.33093116693243485,-18.457391861269684,-0.16333975098468748,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_general_cargo,1,rank=1,1.3306420306060145,1.7162502383902951,0.715731003493201,-0.20275176869866438,-11.308299789728807,-0.10007344946662661,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_general_cargo,1,lambda_fraction=0.5;iterations=7;retained_rank=4,1.3113041314892038,1.7341840638003045,0.7053294577566502,-0.3032191361692239,-16.911777962737805,-0.14966175188263545,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_roro,1,positive_weights=14,0.9256383388570307,1.1092004820240537,1.3040578266138383,-0.29548657323807787,-6.292214084942826,-0.19067315408917654,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_roro,1,rank=1,0.8602306946117462,1.0618280788517565,1.2119102276890155,-0.3280512999499536,-6.985660930406372,-0.21168669486079913,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_roro,1,lambda_fraction=0.5;iterations=7;retained_rank=4,0.8921368480871135,1.094798884537884,1.256860255588758,-0.4795060627035111,-10.210801690564615,-0.30941823304741256,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_tanker,1,positive_weights=22,3.2565969029982864,3.784280635102717,0.9329368733262178,-0.27454383137793575,-28.750453001658954,-0.07467650130301028,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_tanker,1,rank=1,3.2664051172186035,3.834631803052075,0.9357466913602495,-0.2557579632389345,-26.783181632584867,-0.06956670553918147,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Sunda Strait,n_tanker,1,lambda_fraction=0.5;iterations=7;retained_rank=4,3.344478544073193,3.9558865944584576,0.9581128548459801,-0.3911926037401937,-40.9660071835543,-0.10640521346377739,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_container,2,positive_weights=8,0.07189456522109479,0.17759098137881169,0.8497937609133405,0.10644304603527123,0.2701600153179473,0.2701600153179473,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_container,2,rank=1,0.07182430722201052,0.1798932487801073,0.8489633113641644,0.09265223292505076,0.23515795158642325,0.23515795158642325,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_container,2,lambda_fraction=0.5;iterations=6;retained_rank=4,0.08565269696544857,0.18256333799595054,1.012414878131602,0.26112320523347576,0.6627492518616136,0.6627492518616136,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_dry_bulk,2,positive_weights=8,0.30721468951731606,0.4250131357711027,1.6103226740996344,-0.43756057438935314,-2.504312424487288,-0.3577589177838983,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_dry_bulk,2,rank=1,0.2736425061835524,0.45200272934635877,1.4343478594632324,-0.8285771723299037,-4.742237369553129,-0.6774624813647326,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_dry_bulk,2,lambda_fraction=0.5;iterations=6;retained_rank=4,0.2991310950792183,0.4355875045889786,1.5679510172223328,-0.5671055434533425,-3.2457436560591053,-0.46367766515130077,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_general_cargo,2,positive_weights=11,0.3541180496831291,0.5021266195152533,1.2310809844866428,-0.13323737350430856,-1.1497641368392109,-0.1642520195484587,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_general_cargo,2,rank=1,0.32949379896113834,0.4974943501423191,1.1454755010943103,-0.237161397784301,-2.046570437732547,-0.29236720539036387,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_general_cargo,2,lambda_fraction=0.5;iterations=6;retained_rank=4,0.35774277387692993,0.49660263321362147,1.2436822315368563,-0.09234510680080667,-0.7968867084333571,-0.11384095834762244,30
synthetic_control,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_roro,2,positive_weights=9,0.006217371371100083,0.007921868211063384,0.3499491886019189,0.3499491886019189,0.1865211411330025,,30
interactive_fixed_effects,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_roro,2,rank=1,0.000543122847681139,0.0012162801720029602,0.030570057426624105,0.030570057426624105,0.01629368543043417,,30
nuclear_norm_mc,contemporaneous_spatial_donors,composition_28x5,fold_08,30,2025-06-29,Bering Strait,n_roro,2,lambda_fraction=0.5;iterations=6;retained_rank=4,0.007739254569134031,0.008080951986999629,0.43560947146268686,0.43560947146268686,0.23217763707402092,,30
